CODGEO;Physiologique;Sécurité;Appartenance;Estime;Actualisation de soi;Cognitif
65464;0;0;4;0;0;0
65465;0;0;0;0;23;0
65466;0;0;0;0;0;0
65467;0;0;0;0;0;0
65468;0;0;0;0;0;0
65469;0;0;0;0;0;0
65470;0;0;0;0;0;0
65471;0;0;0;0;23;0
65472;0;0;0;0;0;0
65473;0;0;0;0;0;0
65474;0;0;0;0;0;0
65475;0;0;0;0;0;0
65476;0;0;0;0;0;0
65477;0;0;0;0;0;0
65478;0;0;0;0;0;0
65479;0;0;0;0;0;0
65481;0;0;0;0;92;0
65482;0;67;0;5;0;0
66001;0;0;0;0;0;0
66002;54;67;4;0;0;0
66003;54;67;12;25;0;35
66004;54;0;4;0;207;0
66005;0;0;0;0;0;0
66006;0;0;4;0;0;0
66007;0;0;4;0;0;0
66008;54;67;8;230;207;245
66009;54;67;8;0;0;0
66010;0;0;0;0;0;0
66011;54;0;4;0;0;35
66012;54;0;0;0;0;0
66013;0;0;0;0;0;0
66014;54;0;4;0;0;35
66015;0;0;4;0;0;0
66016;54;134;12;25;46;70
66017;54;0;88;25;115;105
66018;0;0;4;0;0;0
66019;0;0;4;0;0;0
66020;0;0;8;0;115;0
66021;54;134;8;5;0;35
66022;0;0;0;0;0;0
66023;0;0;4;0;0;0
66024;54;67;8;10;0;35
66025;54;0;4;5;0;0
66026;0;0;4;0;0;0
66027;54;0;4;0;0;0
66028;108;67;8;45;138;70
66029;0;0;4;0;0;0
66030;0;0;0;0;0;0
66032;0;0;4;0;0;0
66033;0;0;0;0;0;0
66034;0;0;4;0;0;0
66035;0;0;4;0;0;0
66036;0;0;0;0;0;0
66037;108;67;16;130;184;245
66038;54;0;8;0;0;0
66039;0;0;4;0;0;0
66040;0;0;0;0;0;0
66041;0;0;0;5;0;0
66042;0;0;4;0;0;0
66043;0;0;4;0;0;0
66044;0;0;4;0;0;0
66045;0;0;8;0;0;0
66046;0;0;4;5;0;0
66047;0;0;4;0;0;0
66048;0;67;8;0;0;35
66049;54;67;12;30;0;70
66050;54;0;8;180;138;35
66051;0;0;4;0;0;0
66052;0;0;4;0;0;0
66053;0;67;4;95;0;35
66054;0;0;0;0;0;0
66055;0;0;0;0;0;0
66056;0;0;4;0;0;0
66057;0;0;4;0;0;0
66058;0;0;4;0;0;35
66059;54;0;4;5;0;0
66060;0;0;4;0;0;0
66061;0;0;4;0;0;0
66062;0;0;4;0;0;0
66063;0;0;0;0;0;0
66064;0;0;4;5;23;35
66065;54;67;4;5;0;35
66066;0;0;0;0;0;35
66067;0;134;0;0;0;0
66068;0;0;4;0;0;0
66069;0;67;4;5;0;35
66070;0;0;4;0;0;0
66071;0;0;4;0;0;0
66072;0;0;4;0;0;0
66073;0;0;4;0;0;0
66074;0;0;4;0;0;0
66075;0;0;0;0;46;0
66076;0;0;4;0;0;0
66077;0;0;0;0;0;0
66078;0;0;4;0;0;0
66079;0;0;0;0;0;0
66080;0;0;4;0;0;0
66081;0;0;0;0;0;0
66082;0;0;4;0;92;35
66083;0;0;4;0;0;0
66084;0;0;4;0;0;0
66085;0;0;4;0;0;0
66086;0;0;0;0;0;0
66088;54;67;4;20;0;35
66089;0;0;4;0;0;0
66090;0;0;0;0;0;0
66091;0;0;4;0;0;0
66092;0;0;4;0;0;0
66093;0;0;0;0;23;0
66094;0;67;4;15;23;35
66095;0;67;4;0;23;0
66096;0;67;4;0;0;0
66097;0;0;4;0;0;0
66098;0;0;0;0;0;0
66099;0;0;4;0;0;0
66100;0;0;0;0;0;0
66101;0;0;4;0;23;0
66102;0;0;0;0;0;0
66103;0;0;4;0;0;0
66104;0;0;4;0;0;0
66105;0;0;4;0;0;0
66106;54;0;4;5;0;0
66107;0;0;4;0;0;0
66108;54;67;4;0;0;35
66109;0;0;4;0;0;0
66111;0;0;0;5;0;0
66112;0;0;4;0;0;0
66113;0;0;4;0;0;0
66114;0;0;4;0;0;35
66115;0;0;4;0;0;0
66116;0;0;4;0;0;0
66117;0;0;4;5;0;0
66118;0;0;4;0;0;0
66119;0;0;0;0;0;0
66120;0;0;0;0;0;0
66121;0;0;4;0;0;0
66122;0;0;0;0;0;0
66123;0;67;4;0;0;0
66124;54;0;4;15;391;70
66125;0;0;8;0;0;0
66126;0;0;4;0;0;0
66127;0;0;0;0;0;0
66128;0;0;0;0;0;0
66129;0;0;4;0;0;0
66130;54;0;4;0;0;0
66132;0;0;0;0;0;0
66133;54;0;4;0;0;35
66134;0;0;4;0;0;0
66136;1134;737;84;1120;851;1295
66137;0;0;4;30;0;0
66138;54;67;0;0;0;0
66139;0;0;4;0;0;0
66140;0;67;4;5;0;0
66141;54;67;4;5;46;0
66142;0;0;0;0;0;0
66143;0;0;0;0;0;0
66144;54;0;4;10;23;0
66145;0;0;4;0;0;0
66146;0;0;4;0;23;0
66147;0;0;0;0;23;0
66148;54;134;16;10;46;35
66149;54;67;12;25;23;35
66150;0;67;4;10;0;70
66151;0;0;4;0;0;0
66152;0;0;0;0;0;0
66153;0;0;0;0;0;0
66154;0;0;4;0;0;0
66155;0;0;4;0;0;0
66156;0;0;4;0;0;0
66157;0;0;0;0;0;0
66158;0;0;0;0;0;0
66159;0;0;4;0;0;0
66160;0;0;4;0;0;0
66161;0;0;8;5;0;0
66162;0;0;4;0;0;0
66164;54;67;4;25;69;140
66165;0;0;4;0;0;0
66166;0;0;4;0;0;0
66167;54;0;4;0;0;35
66168;54;0;4;0;0;35
66169;0;0;4;0;0;0
66170;0;0;0;0;0;0
66171;54;201;20;105;138;105
66172;54;67;8;15;23;35
66173;0;0;4;0;0;0
66174;0;0;4;0;0;0
66175;0;0;4;5;0;0
66176;0;0;4;0;0;0
66177;0;0;4;0;0;0
66178;0;67;4;0;0;0
66179;0;134;8;0;0;35
66180;54;67;8;10;23;35
66181;0;0;0;0;0;0
66182;54;0;4;25;23;105
66183;0;0;4;0;0;0
66184;0;0;0;0;0;0
66185;0;0;4;0;0;0
66186;0;0;4;0;0;0
66187;0;201;4;0;0;0
66188;0;0;0;0;23;0
66189;54;0;4;0;46;35
66190;54;67;4;0;0;0
66191;0;0;0;0;0;0
66192;0;0;0;0;0;0
66193;0;0;4;0;0;0
66194;0;0;8;0;0;0
66195;54;134;8;15;46;0
66196;54;67;4;0;23;0
66197;0;0;4;0;0;0
66198;0;67;4;0;0;0
66199;0;0;0;0;0;0
66201;0;0;0;0;0;0
66202;0;0;8;0;0;0
66203;0;0;4;0;0;0
66204;0;0;0;0;0;0
66205;0;0;8;5;0;35
66206;0;0;4;0;0;0
66207;0;0;0;0;0;0
66208;0;0;8;0;0;35
66209;0;0;4;0;0;0
66210;108;201;4;45;46;105
66211;0;0;0;0;0;0
66212;0;0;4;20;0;0
66213;54;134;4;5;0;0
66214;0;0;4;0;0;0
66215;0;0;4;0;0;0
66216;0;0;4;0;0;0
66217;0;0;4;0;0;0
66218;0;67;0;0;0;0
66219;0;0;0;0;0;0
66220;0;0;4;0;0;0
66221;0;0;0;0;0;0
66222;54;67;4;15;0;0
66223;0;0;0;15;0;0
66224;0;0;4;0;0;0
66225;54;67;0;5;0;0
66226;0;0;4;0;0;0
66227;0;0;12;0;0;0
66228;0;0;0;0;0;0
66230;0;67;4;0;0;35
66231;0;0;4;0;0;0
66232;0;0;0;0;0;0
66233;0;0;4;0;0;0
66234;0;0;4;0;0;0
67001;0;0;0;0;0;0
67002;0;0;0;0;0;0
67003;0;0;0;0;0;0
67004;0;0;0;0;0;0
67005;0;0;0;0;0;0
67006;0;0;4;0;0;0
67008;0;0;4;0;46;0
67009;0;0;0;0;0;0
67010;0;67;0;0;0;0
67011;0;0;0;0;0;0
67012;0;0;0;0;0;0
67013;0;0;0;0;0;0
67016;0;0;0;0;0;0
67017;0;0;0;0;0;0
67018;0;0;0;5;0;0
67019;54;0;0;5;0;0
67020;0;0;0;0;0;0
67021;54;134;12;15;0;70
67022;0;0;4;0;0;0
67023;54;0;4;0;0;0
67025;54;0;4;0;0;0
67026;0;0;0;0;0;0
67027;0;0;0;0;0;0
67028;54;268;4;10;23;35
67029;0;0;0;0;0;0
67030;0;0;0;0;0;0
67031;0;0;0;0;0;0
67032;0;0;0;0;0;0
67033;0;0;0;0;0;0
67034;0;0;4;5;23;0
67035;0;0;0;5;0;0
67036;0;0;0;0;0;0
67037;0;0;0;0;0;0
67038;0;0;0;0;23;0
67039;0;0;4;0;0;0
67040;0;0;0;0;0;0
67043;324;134;0;25;0;35
67044;0;0;0;0;0;0
67045;0;67;0;0;0;0
67046;108;335;4;10;0;105
67047;0;0;0;0;0;0
67048;0;0;0;0;0;0
67049;0;0;4;0;0;35
67050;0;0;0;0;0;0
67051;0;0;4;0;0;0
67052;0;0;0;0;0;0
67053;0;0;0;0;0;0
67054;0;0;4;0;0;0
67055;54;0;4;0;0;0
67056;0;0;0;0;0;0
67057;0;0;0;0;0;0
67058;0;0;4;0;0;0
67059;0;0;0;0;0;0
67060;0;0;4;0;0;0
67061;54;67;4;5;23;0
67062;0;0;0;0;0;0
67063;0;0;0;0;0;0
67065;54;0;4;0;0;0
67066;54;0;0;0;0;0
67067;54;67;0;10;23;35
67068;0;0;0;0;0;0
67069;0;0;0;0;0;0
67070;0;0;0;0;0;0
67071;0;0;0;0;0;0
67072;0;0;0;0;0;0
67073;54;67;0;0;23;0
67074;0;0;0;0;0;35
67075;0;0;0;0;0;0
67076;0;0;0;0;0;0
67077;0;0;0;0;0;0
67078;0;0;0;0;0;0
67079;0;0;4;0;0;0
67080;0;0;0;0;0;0
67081;0;0;0;0;0;0
67082;0;0;4;0;0;0
67083;0;0;4;0;0;0
67084;0;67;0;10;0;0
67085;0;0;0;0;0;0
67086;0;0;0;0;0;0
67087;0;67;0;0;0;0
67088;0;0;0;0;0;0
67089;54;0;8;0;0;0
67090;0;0;0;0;0;0
67091;0;0;0;0;0;0
67092;0;0;0;0;0;0
67093;0;0;0;0;0;0
67094;0;0;0;0;0;0
67095;54;67;0;30;0;0
67096;0;0;0;0;0;0
67097;0;0;4;0;0;0
67098;0;0;4;0;0;0
67099;0;0;0;0;0;0
67100;0;0;0;0;0;0
67101;0;67;0;60;46;105
67102;0;0;0;0;0;0
67103;0;0;0;0;0;0
67104;0;0;0;0;0;0
67105;54;67;4;5;0;0
67106;54;67;4;0;23;0
67107;0;0;0;5;0;0
67108;54;0;4;0;0;0
67109;0;0;4;0;0;0
67110;0;0;0;0;0;0
67111;0;0;0;0;0;0
67112;0;0;0;20;0;0
67113;0;0;0;0;0;0
67115;54;0;0;0;0;0
67116;0;0;0;0;0;0
67117;0;0;0;0;0;0
67118;54;0;4;10;0;0
67119;0;0;0;5;0;0
67120;0;0;0;0;0;0
67121;0;0;0;0;0;0
67122;0;0;0;0;0;0
67123;0;0;0;0;0;0
67124;0;0;4;0;23;105
67125;0;67;4;0;0;0
67126;0;0;0;0;0;0
67127;0;0;0;0;0;0
67128;0;0;0;0;0;0
67129;0;0;0;0;0;0
67130;54;201;8;40;46;70
67131;54;0;4;0;0;0
67132;0;0;0;0;0;0
67133;0;0;4;0;0;0
67134;0;0;0;0;0;0
67135;0;0;4;5;0;0
67136;0;0;0;0;0;0
67137;54;67;4;0;0;0
67138;0;0;4;5;0;0
67139;0;0;0;0;0;0
67140;0;0;0;0;0;0
67141;0;0;0;0;0;0
67142;0;0;4;0;0;0
67143;0;0;4;0;0;0
67144;0;0;0;0;0;0
67145;0;0;0;0;0;0
67146;0;0;0;0;0;0
67147;0;0;0;0;0;0
67148;0;0;4;0;0;0
67149;0;0;0;0;0;0
67150;0;0;0;0;0;0
67151;0;0;8;0;23;35
67152;54;134;4;75;161;35
67153;0;0;0;0;0;0
67154;54;67;4;0;0;0
67155;0;0;0;0;0;0
67156;0;0;4;0;0;0
67159;0;0;0;0;0;0
67160;0;0;0;0;0;0
67161;0;0;0;0;0;0
67162;0;0;0;0;0;0
67163;0;0;4;0;0;0
67164;0;0;0;0;0;0
67165;0;0;0;0;0;0
67166;0;0;0;0;0;0
67167;0;0;4;0;0;0
67168;0;0;4;0;0;0
67169;0;0;4;5;0;0
67172;0;0;0;0;0;0
67173;0;0;0;0;0;0
67174;0;0;4;0;0;0
67176;54;0;0;0;0;35
67177;0;0;4;0;0;0
67178;0;0;0;0;0;0
67179;0;0;0;0;0;0
67180;324;268;4;340;230;245
67181;0;0;0;0;0;0
67182;0;0;4;0;0;0
67183;0;0;0;0;0;0
67184;0;0;4;0;0;0
67185;0;0;0;0;0;0
67186;0;0;0;0;0;0
67187;0;0;0;0;0;0
67188;0;0;0;0;0;0
67189;0;0;0;0;0;0
67190;0;0;0;0;0;0
67191;0;0;0;0;0;0
67192;0;0;0;0;0;0
67194;0;67;8;0;0;0
67195;0;0;0;0;0;0
67196;0;67;4;0;0;0
67197;0;0;0;0;0;35
67198;0;0;0;0;0;0
67199;0;0;0;0;0;0
67200;0;0;0;0;0;0
67201;0;0;0;0;0;0
67202;54;67;4;10;23;0
67203;0;0;0;0;0;0
67204;162;67;0;0;46;0
67205;54;67;4;5;0;35
67206;0;0;0;5;0;0
67208;0;0;0;0;0;0
67209;0;0;0;0;0;0
67210;0;0;0;0;0;0
67212;0;67;4;0;0;0
67213;0;0;0;0;0;0
67214;0;0;4;0;0;0
67215;0;0;0;0;0;0
67216;0;0;4;0;23;0
67217;0;0;0;0;0;0
67218;378;134;0;60;184;70
67220;0;0;0;0;0;0
67221;0;0;4;0;0;0
67222;54;67;0;10;0;35
67223;0;0;4;0;0;0
67225;0;0;0;0;0;0
67226;0;0;0;0;0;0
67227;0;0;0;0;0;0
67228;0;0;0;0;0;0
67229;0;0;0;0;0;0
67230;0;0;4;5;0;0
67231;0;0;0;0;0;0
67232;0;0;0;0;0;0
67233;0;0;0;0;0;0
67234;0;0;4;0;0;0
67235;0;0;4;5;0;0
67236;0;0;4;0;0;0
67237;0;0;4;0;0;0
67238;0;0;0;0;0;0
67239;0;0;0;0;0;0
67240;0;0;0;0;0;0
67241;0;0;0;0;0;0
67242;0;0;0;0;0;0
67244;0;0;0;0;0;0
67245;0;0;0;0;0;0
67246;0;0;0;0;0;0
67247;0;0;4;0;0;0
67248;0;0;4;0;0;0
67249;0;0;0;0;0;0
67250;0;0;0;0;0;0
67252;0;0;0;0;0;0
67253;0;0;0;0;0;0
67254;0;0;0;0;0;0
67255;0;0;0;0;0;0
67256;108;0;4;5;92;0
67257;0;0;0;0;0;0
67258;0;0;4;0;23;0
67259;0;0;0;0;0;0
67260;0;0;0;0;0;0
67261;0;67;4;0;0;35
67263;0;67;0;0;0;35
67264;0;0;0;0;0;0
67265;0;0;0;0;0;0
67266;0;0;4;0;0;0
67267;162;67;4;20;23;0
67268;0;0;0;0;0;0
67269;0;0;0;0;0;0
67270;0;0;0;0;0;0
67271;0;0;0;0;23;0
67272;0;0;0;0;0;0
67273;0;0;0;0;0;0
67274;0;0;0;0;0;0
67275;0;0;0;0;0;0
67276;54;67;0;0;0;0
67277;0;0;0;0;0;0
67278;0;0;0;0;0;0
67279;0;0;0;0;0;0
67280;0;0;0;0;0;0
67281;54;67;4;10;23;0
67282;108;134;4;10;46;0
67283;54;0;0;5;23;35
67285;0;0;0;0;0;0
67286;0;0;0;0;0;0
67287;0;0;0;0;0;0
67288;0;0;0;0;0;0
67289;0;0;4;0;0;0
67290;0;0;0;0;0;0
67291;54;67;4;0;0;35
67292;0;0;0;0;23;0
67293;0;0;0;0;0;0
67295;0;0;0;0;0;0
67296;0;0;0;5;23;0
67298;0;0;0;0;0;0
67299;0;0;0;0;0;0
67300;162;134;4;40;0;70
67301;0;0;0;0;0;0
67302;0;0;12;0;0;0
67303;54;0;0;0;0;0
67304;0;0;0;0;0;0
67305;0;0;0;0;0;0
67306;0;0;0;0;0;0
67307;0;0;0;0;0;0
67308;0;0;4;0;0;0
67309;108;0;4;85;161;35
67310;0;0;4;0;0;0
67311;0;0;0;0;0;0
67312;0;0;0;0;0;0
67313;54;67;0;15;23;35
67314;0;0;0;0;0;0
67315;0;0;0;0;0;0
67317;0;0;4;0;0;0
67319;0;0;0;0;0;0
67320;0;0;0;0;0;0
67321;0;0;0;0;0;0
67322;0;0;4;0;0;0
67324;54;67;4;10;23;0
67325;0;0;0;0;0;0
67326;0;0;4;0;23;0
67327;0;0;4;0;0;0
67328;0;0;0;0;0;0
67329;0;0;4;0;23;0
67330;0;0;0;0;0;0
67331;0;0;4;0;0;35
67333;0;0;0;0;0;0
67334;0;0;0;0;0;0
67335;0;0;0;0;0;0
67336;0;0;4;5;0;0
67337;0;0;0;0;0;0
67338;0;0;0;0;0;0
67339;0;67;0;0;0;35
67340;0;67;4;0;0;35
67341;0;0;0;0;0;0
67342;0;0;4;0;0;0
67343;108;67;4;5;23;35
67344;0;0;0;0;0;0
67345;54;0;4;5;0;0
67346;0;0;0;0;0;0
67347;0;0;4;0;0;0
67348;108;134;4;210;46;105
67349;0;0;4;0;0;0
67350;0;0;4;0;0;0
67351;0;0;4;0;0;0
67352;0;0;0;0;0;0
67353;0;0;0;0;23;0
67354;0;0;0;0;0;0
67355;0;0;8;0;0;0
67356;0;0;0;0;0;0
67358;0;0;0;0;0;0
67359;0;0;4;0;0;35
67360;0;0;4;0;0;0
67361;0;0;4;0;0;0
67362;0;0;4;0;0;0
67363;0;0;0;0;0;0
67364;0;0;0;0;0;0
67365;162;67;8;5;69;35
67366;0;0;4;0;0;0
67367;0;0;0;20;0;0
67368;0;0;4;0;0;0
67369;0;0;0;0;0;0
67370;0;0;4;0;0;0
67371;0;67;4;5;0;35
67372;0;67;4;5;0;35
67373;0;0;0;0;0;0
67375;0;0;0;0;0;0
67377;0;67;0;0;0;0
67378;54;0;4;0;0;0
67379;0;0;0;0;0;0
67380;0;0;4;0;0;0
67381;0;0;4;0;0;0
67382;0;0;0;0;0;0
67383;0;0;0;0;0;0
67384;0;0;0;0;0;0
67385;0;0;0;0;0;0
67386;54;0;0;0;0;0
67387;0;0;0;0;0;0
67388;54;67;0;5;0;0
67389;54;67;4;5;0;35
67391;0;0;0;0;0;0
67392;0;0;0;0;0;0
67394;0;0;0;0;0;0
67395;0;0;4;0;0;0
67396;0;0;0;0;0;0
67397;0;67;4;0;0;0
67398;0;0;0;0;0;0
67400;0;0;0;0;0;0
67401;0;0;0;0;0;0
67403;0;0;0;0;0;0
67404;0;0;0;0;0;0
67405;0;0;4;0;23;0
67406;0;0;0;0;0;0
67407;0;0;0;0;0;0
67408;0;0;0;0;0;0
67409;0;0;0;305;161;35
67410;0;0;0;0;0;0
67411;54;134;0;5;46;0
67412;0;0;0;0;0;0
67413;0;0;4;0;0;0
67414;0;0;0;10;0;35
67415;0;0;4;0;0;0
67416;0;0;0;0;0;0
67417;0;0;0;0;0;0
67418;0;0;0;0;0;0
67420;0;0;4;0;0;0
67421;0;134;0;5;0;0
67422;0;0;0;0;0;0
67423;0;0;0;0;0;0
67424;0;0;0;0;0;0
67425;0;0;0;0;0;0
67426;0;0;0;0;0;0
67427;0;0;0;0;0;0
67428;0;0;0;0;0;0
67429;0;67;0;0;0;0
67430;0;0;0;0;0;35
67432;0;0;0;0;0;0
67433;0;0;0;0;0;0
67434;54;134;4;10;0;35
67435;0;0;0;0;0;0
67436;54;0;0;0;0;0
67437;162;134;4;130;23;175
67438;0;0;0;0;0;0
67440;0;0;0;0;0;0
67441;0;0;0;0;0;0
67442;0;0;0;0;0;0
67443;0;0;0;0;0;0
67444;0;0;0;0;0;0
67445;0;67;4;0;0;0
67446;0;0;0;0;0;0
67447;540;268;0;20;23;140
67448;0;134;0;10;46;35
67449;0;0;0;0;0;0
67450;0;0;0;0;0;0
67451;0;0;0;0;0;0
67452;54;0;0;0;23;0
67453;0;0;0;0;0;0
67454;0;0;0;0;0;0
67455;0;0;4;0;0;0
67456;0;0;0;0;0;0
67458;54;67;8;50;92;0
67459;0;0;0;0;0;0
67460;0;0;0;0;0;0
67461;0;0;0;0;0;0
67462;108;201;4;175;138;280
67463;0;67;0;0;23;35
67464;0;0;0;0;0;0
67465;0;0;0;0;0;0
67466;0;0;0;0;0;0
67467;0;0;0;0;0;0
67468;0;0;0;0;0;0
67470;0;0;0;0;0;0
67471;108;67;0;5;69;0
67472;0;0;0;10;0;0
67473;0;0;0;0;0;35
67474;54;67;4;10;0;70
67475;0;0;0;0;0;0
67476;0;0;0;0;0;0
67477;0;0;0;0;0;0
67478;0;0;4;0;0;0
67479;0;0;0;0;0;0
67480;0;0;0;0;23;0
67481;0;0;0;0;0;0
67482;4428;2077;128;1845;1150;2170
67483;0;0;0;0;0;0
67484;0;0;0;0;0;0
67485;0;0;4;0;0;0
67486;0;0;0;0;0;0
67487;0;0;0;0;0;0
67488;0;0;0;0;0;0
67489;0;67;0;0;0;0
67490;0;0;0;0;0;0
67491;0;0;0;0;0;0
67492;0;0;4;0;0;0
67493;0;0;0;0;0;0
67494;0;0;0;0;0;0
67495;54;67;12;5;0;0
67497;0;0;0;0;0;0
67498;0;0;0;0;0;0
67499;0;0;0;0;0;0
67500;54;0;0;0;0;0
67501;0;0;0;0;0;0
67502;0;0;0;0;0;0
67503;0;0;0;0;0;0
67504;0;0;4;0;0;0
67505;0;0;4;0;0;0
67506;54;67;4;65;23;0
67507;108;67;0;10;23;35
67508;0;0;4;0;0;0
67509;0;0;0;0;0;0
67510;0;0;0;0;0;0
67511;0;0;0;5;0;0
67513;0;0;0;0;0;0
67514;0;0;0;0;0;0
67515;0;0;0;0;0;0
67516;0;0;4;0;0;0
67517;0;0;0;0;0;0
67519;108;67;4;0;0;35
67520;54;67;4;15;23;35
67521;0;0;4;0;0;0
67522;0;0;0;0;0;0
67523;54;0;0;5;23;0
67524;0;0;4;0;0;0
67525;0;0;4;0;0;0
67526;0;0;0;0;0;0
67527;0;0;0;0;0;0
67528;0;0;0;0;0;0
67529;0;0;4;5;0;35
67530;0;0;0;0;0;0
67531;0;0;0;0;0;0
67532;0;67;0;0;0;0
67534;0;0;4;0;0;0
67535;0;0;0;0;0;0
67536;0;0;0;0;0;0
67537;0;0;0;0;0;0
67538;54;0;0;0;0;35
67539;0;0;4;0;0;0
67540;0;0;0;0;0;0
67541;0;0;0;0;0;0
67542;0;0;0;0;0;0
67543;0;0;0;5;0;0
67544;54;268;4;65;23;105
67545;54;0;0;0;0;0
67546;0;0;0;5;0;0
67547;0;0;4;5;0;0
67548;0;0;0;10;0;0
67550;0;67;0;10;0;0
67551;54;67;4;0;46;0
67552;0;0;0;0;0;0
67553;0;0;0;0;0;0
67554;0;67;0;0;0;0
67555;0;0;0;0;0;0
67556;0;0;0;0;23;0
67557;0;0;4;0;23;0
67558;0;0;4;0;0;0
67559;0;0;0;0;0;0
68001;0;0;4;0;0;0
68002;0;0;0;0;0;0
68004;54;67;4;70;46;70
68005;0;67;4;0;46;0
68006;0;0;0;0;0;0
68007;0;0;4;5;23;0
68008;0;0;0;0;0;0
68009;0;0;0;0;0;0
68010;0;0;0;0;0;35
68011;0;0;0;0;0;0
68012;54;0;4;5;0;0
68013;0;0;4;0;0;0
68014;0;0;0;0;0;0
68015;54;0;4;0;0;0
68016;0;0;0;0;0;0
68017;0;0;0;0;0;0
68018;0;0;0;0;0;0
68019;0;0;0;0;0;0
68020;0;67;8;0;0;0
68021;54;0;0;0;0;0
68022;0;0;4;0;0;0
68023;54;67;0;0;0;0
68024;0;67;0;0;0;0
68025;0;0;0;0;0;0
68026;0;0;0;0;0;0
68027;0;0;0;0;0;0
68028;54;67;0;0;0;0
68029;0;0;0;0;0;0
68030;0;0;0;0;0;0
68032;0;0;0;0;0;35
68033;0;0;4;0;0;0
68034;0;0;0;0;0;0
68035;0;0;0;0;0;0
68036;0;0;8;5;0;0
68037;0;0;0;0;0;0
68038;0;0;4;0;23;0
68039;0;0;0;0;0;0
68040;54;67;0;0;23;0
68041;0;0;0;5;23;0
68042;108;0;0;5;0;0
68043;54;67;4;5;0;0
68044;0;67;0;0;23;0
68045;0;0;0;0;0;0
68046;0;0;0;0;0;0
68049;0;67;0;0;0;0
68050;0;67;0;0;0;0
68051;0;0;4;0;0;0
68052;0;0;0;0;0;0
68054;0;0;4;0;0;0
68055;0;0;0;0;23;0
68056;54;134;4;15;92;0
68057;0;0;0;0;0;0
68058;54;0;0;5;0;0
68059;0;0;0;0;0;0
68060;54;0;0;0;0;0
68061;0;0;4;0;0;0
68062;0;0;0;0;0;0
68063;54;67;16;90;161;35
68064;0;0;4;0;0;0
68065;0;0;0;0;0;0
68066;918;536;20;620;345;350
68067;0;0;4;0;0;0
68068;54;67;0;5;23;35
68069;0;0;0;0;0;0
68071;0;0;0;0;0;0
68072;0;0;0;0;0;0
68073;0;0;0;0;0;0
68074;0;0;0;0;0;0
68075;0;0;4;5;0;0
68076;0;0;4;0;0;0
68077;0;0;0;0;0;0
68078;0;0;4;0;0;0
68079;0;0;0;0;0;0
68080;0;0;0;0;0;0
68081;0;0;0;0;0;0
68082;54;67;20;10;23;35
68083;0;0;0;0;0;0
68084;0;0;0;0;0;0
68085;0;0;4;0;0;0
68086;0;0;0;0;0;0
68087;0;0;0;0;0;0
68088;0;0;0;0;0;0
68089;0;0;4;5;0;35
68090;54;0;0;0;0;0
68091;54;0;4;5;0;35
68092;0;0;0;0;0;0
68093;0;0;4;0;0;0
68094;0;0;0;0;0;0
68095;0;0;0;0;0;0
68096;0;0;4;0;0;0
68097;0;67;0;0;0;0
68098;0;0;0;0;0;0
68099;0;0;0;5;0;0
68100;0;0;0;0;0;0
68101;0;0;0;0;0;0
68102;0;0;0;0;0;0
68103;0;0;0;0;0;0
68104;0;0;0;0;0;0
68105;0;0;0;0;0;0
68106;0;0;0;0;0;0
68107;0;0;4;0;0;0
68109;0;0;0;0;0;0
68110;0;0;0;0;0;0
68111;0;0;4;0;0;0
68112;54;67;0;75;46;35
68113;0;0;0;0;0;0
68114;0;0;0;0;0;0
68115;0;0;4;0;0;0
68116;0;0;0;0;0;0
68117;0;0;0;0;23;0
68118;54;67;4;5;23;0
68119;0;0;4;0;0;0
68120;54;0;0;0;23;0
68121;0;0;0;0;0;0
68122;0;0;0;0;0;0
68123;0;0;0;0;23;0
68124;0;0;4;0;0;0
68125;0;0;4;0;0;0
68126;0;0;0;5;0;0
68127;0;0;4;0;0;0
68128;0;0;0;5;0;0
68129;0;67;0;10;23;0
68130;0;0;0;0;0;0
68131;0;0;0;0;0;0
68132;0;0;0;0;0;0
68134;0;0;0;0;0;35
68135;108;0;0;0;23;0
68136;0;0;0;0;0;0
68137;0;0;0;0;23;0
68138;54;67;4;25;23;35
68139;0;0;4;0;0;0
68140;0;0;4;0;0;0
68141;0;67;0;0;0;0
68142;0;0;0;0;0;0
68143;0;0;4;0;0;0
68144;0;0;0;0;0;0
68145;108;67;4;0;46;35
68146;0;0;4;125;0;0
68147;0;0;0;0;0;0
68148;0;0;0;0;0;0
68149;108;67;4;0;23;0
68150;0;0;0;0;0;0
68151;54;0;0;0;0;35
68152;54;67;0;15;0;0
68153;0;0;0;0;0;0
68154;108;134;4;85;46;70
68155;0;67;4;0;46;35
68156;54;134;12;15;0;35
68157;0;0;0;0;0;0
68158;0;0;0;0;0;0
68159;0;0;0;5;0;0
68160;0;0;0;0;0;0
68161;0;0;0;0;0;0
68162;108;67;12;20;23;0
68163;54;67;4;0;23;0
68165;0;0;0;0;0;0
68166;54;134;4;65;184;35
68167;0;0;0;0;0;0
68168;0;0;0;0;0;0
68169;0;0;0;0;0;0
68170;0;0;4;0;0;0
68171;0;0;0;0;0;0
68172;54;67;0;0;0;0
68173;0;0;4;0;23;0
68174;54;0;4;5;0;0
68175;54;67;0;0;0;0
68176;0;0;0;5;0;0
68177;0;0;4;0;0;0
68178;0;0;0;0;0;0
68179;0;0;0;0;0;0
68180;0;0;0;5;0;0
